state_abbr,state_fips,place_fips,stpl_fips,city_name,metric_name,group_name,metric_number,group_number,num,denom,est,lci,uci,county_indicator,educ_indicator,multiplier_indicator,data_yr_type,geo_level,Date of export to MySQL database,version,NOTE - NCHS Disclaimer
CA,6,49270,649270,Moreno Valley,Absenteeism,total population,1,1,4745,42493,11.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,49670,649670,Mountain View,Absenteeism,total population,1,1,529,7583,7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,50076,650076,Murrieta,Absenteeism,total population,1,1,429,13917,3.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,50258,650258,Napa,Absenteeism,total population,1,1,1542,13309,11.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,51182,651182,Newport Beach,Absenteeism,total population,1,1,1168,8893,13.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,52526,652526,Norwalk,Absenteeism,total population,1,1,1041,6752,15.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,53000,653000,Oakland,Absenteeism,total population,1,1,5134,33033,15.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,53322,653322,Oceanside,Absenteeism,total population,1,1,2693,23189,11.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,53896,653896,Ontario,Absenteeism,total population,1,1,2627,23026,11.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,53980,653980,Orange,Absenteeism,total population,1,1,2007,13752,14.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,54652,654652,Oxnard,Absenteeism,total population,1,1,3648,30490,12,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,55156,655156,Palmdale,Absenteeism,total population,1,1,5047,33305,15.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,56000,656000,Pasadena,Absenteeism,total population,1,1,1637,13320,12.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,56700,656700,Perris,Absenteeism,total population,1,1,2295,13941,16.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,57792,657792,Pleasanton,Absenteeism,total population,1,1,689,14729,4.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,58072,658072,Pomona,Absenteeism,total population,1,1,1228,7945,15.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,59451,659451,Rancho Cucamonga,Absenteeism,total population,1,1,2888,33337,8.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,59920,659920,Redding,Absenteeism,total population,1,1,1388,12243,11.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,59962,659962,Redlands,Absenteeism,total population,1,1,1517,14006,10.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,60018,660018,Redondo Beach,Absenteeism,total population,1,1,341,7001,4.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,60102,660102,Redwood City,Absenteeism,total population,1,1,1659,9088,18.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,60466,660466,Rialto,Absenteeism,total population,1,1,1688,11966,14.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,60620,660620,Richmond,Absenteeism,total population,1,1,1620,5978,27.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,62000,662000,Riverside,Absenteeism,total population,1,1,5717,38431,14.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,62938,662938,Roseville,Absenteeism,total population,1,1,1356,19020,7.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,64000,664000,Sacramento,Absenteeism,total population,1,1,8949,50666,17.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,64224,664224,Salinas,Absenteeism,total population,1,1,2607,21043,12.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,65000,665000,San Bernardino,Absenteeism,total population,1,1,7457,37057,20.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,65042,665042,San Buenaventura (Ventura),Absenteeism,total population,1,1,1331,15104,8.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,66000,666000,San Diego,Absenteeism,total population,1,1,16578,136598,12.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,67000,667000,San Francisco,Absenteeism,total population,1,1,2746,44060,6.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68000,668000,San Jose,Absenteeism,total population,1,1,15138,136328,11.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68084,668084,San Leandro,Absenteeism,total population,1,1,1557,10478,14.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68196,668196,San Marcos,Absenteeism,total population,1,1,1456,19264,7.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68252,668252,San Mateo,Absenteeism,total population,1,1,915,12077,7.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68378,668378,San Ramon,Absenteeism,total population,1,1,1025,16366,6.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69000,669000,Santa Ana,Absenteeism,total population,1,1,3875,58874,6.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69070,669070,Santa Barbara,Absenteeism,total population,1,1,1365,10738,12.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69084,669084,Santa Clara,Absenteeism,total population,1,1,1818,13630,13.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69088,669088,Santa Clarita,Absenteeism,total population,1,1,4045,32382,12.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69196,669196,Santa Maria,Absenteeism,total population,1,1,1397,13354,10.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,70000,670000,Santa Monica,Absenteeism,total population,1,1,1142,6537,17.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,70098,670098,Santa Rosa,Absenteeism,total population,1,1,3640,23342,15.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,72016,672016,Simi Valley,Absenteeism,total population,1,1,1253,29202,4.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,73080,673080,South Gate,Absenteeism,total population,1,1,1682,12379,13.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,75000,675000,Stockton,Absenteeism,total population,1,1,5256,30107,17.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,77000,677000,Sunnyvale,Absenteeism,total population,1,1,1169,13962,8.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,78120,678120,Temecula,Absenteeism,total population,1,1,2882,22710,12.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,78582,678582,Thousand Oaks,Absenteeism,total population,1,1,2763,20243,13.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,80000,680000,Torrance,Absenteeism,total population,1,1,2450,23792,10.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,80238,680238,Tracy,Absenteeism,total population,1,1,1586,13186,12,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,80812,680812,Turlock,Absenteeism,total population,1,1,1981,13992,14.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,80854,680854,Tustin,Absenteeism,total population,1,1,625,8126,7.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,81204,681204,Union City,Absenteeism,total population,1,1,1376,8897,15.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,81344,681344,Upland,Absenteeism,total population,1,1,1242,10251,12.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,81554,681554,Vacaville,Absenteeism,total population,1,1,1723,13167,13.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,81666,681666,Vallejo,Absenteeism,total population,1,1,3223,10801,29.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,82590,682590,Victorville,Absenteeism,total population,1,1,3925,27038,14.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,82954,682954,Visalia,Absenteeism,total population,1,1,2733,21649,12.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,82996,682996,Vista,Absenteeism,total population,1,1,1925,14715,13.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,84200,684200,West Covina,Absenteeism,total population,1,1,1687,16837,10,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,84550,684550,Westminster,Absenteeism,total population,1,1,918,13986,6.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,85292,685292,Whittier,Absenteeism,total population,1,1,1781,12386,14.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,3455,803455,Arvada,Absenteeism,total population,1,1,3068,14308,21.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,4000,804000,Aurora,Absenteeism,total population,1,1,12427,45578,27.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,7850,807850,Boulder,Absenteeism,total population,1,1,1284,10932,11.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,12815,812815,Centennial,Absenteeism,total population,1,1,847,6583,12.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,16000,816000,Colorado Springs,Absenteeism,total population,1,1,15667,64621,24.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,20000,820000,Denver,Absenteeism,total population,1,1,15483,50028,30.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,27425,827425,Fort Collins,Absenteeism,total population,1,1,1268,20656,6.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,32155,832155,Greeley,Absenteeism,total population,1,1,3986,16871,23.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,43000,843000,Lakewood,Absenteeism,total population,1,1,4357,18155,24,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,45970,845970,Longmont,Absenteeism,total population,1,1,1862,8320,22.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,46465,846465,Loveland,Absenteeism,total population,1,1,2528,12322,20.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,62000,862000,Pueblo,Absenteeism,total population,1,1,4363,14915,29.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,77290,877290,Thornton,Absenteeism,total population,1,1,5223,19412,26.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,83835,883835,Westminster,Absenteeism,total population,1,1,3747,15335,24.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,8000,908000,Bridgeport,Absenteeism,total population,1,1,3040,10852,28,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,18430,918430,Danbury,Absenteeism,total population,1,1,1261,8206,15.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,37000,937000,Hartford,Absenteeism,total population,1,1,3293,11308,29.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,50370,950370,New Britain,Absenteeism,total population,1,1,2051,8374,24.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,52000,952000,New Haven,Absenteeism,total population,1,1,2625,8984,29.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,55990,955990,Norwalk,Absenteeism,total population,1,1,1488,8062,18.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,73000,973000,Stamford,Absenteeism,total population,1,1,2864,14127,20.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,80000,980000,Waterbury,Absenteeism,total population,1,1,3605,11551,31.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
HI,15,3,15003,Honolulu,Absenteeism,female,1,2,4645,28627,16.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AL,1,7000,107000,Birmingham,Absenteeism,female,1,2,1161,5252,22.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AL,1,35896,135896,Hoover,Absenteeism,female,1,2,821,7072,11.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AL,1,37000,137000,Huntsville,Absenteeism,female,1,2,1210,4597,26.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AL,1,50000,150000,Mobile,Absenteeism,female,1,2,1473,7648,19.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AL,1,51000,151000,Montgomery,Absenteeism,female,1,2,1725,12415,13.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
